filename	TRACE	MPKBr_1K	MPKBr_10K	MPKBr_100K	MPKBr_1M	MPKBr_10M	NUM_INSTRUCTIONS	NUM_BR	NUM_UNCOND_BR	NUM_CONDITIONAL_BR	NUM_MISPREDICTIONS	MISPRED_PER_1K_INST	MPKBr_30M	MPKBr_60M	MPKBr_100M	MPKBr_300M	MPKBr_600M	MPKBr_1B	trace	trace_category	tableCount	logTableSize	weightBit	speed
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-65.bt9.trace.res	../traces/SHORT_SERVER-65.bt9.trace.gz	179	66	136.45	127.698	139.1337	209999900	30074020	2572168	27501852	3716355	17.696937	123.2343	NA	NA	NA	NA	NA	SHORT_SERVER-65	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-66.bt9.trace.res	../traces/SHORT_SERVER-66.bt9.trace.gz	158	158.4	156.7	157.602	158.6787	209999900	30580185	3098374	27481811	4445613	21.169596	145.1404	NA	NA	NA	NA	NA	SHORT_SERVER-66	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-67.bt9.trace.res	../traces/SHORT_SERVER-67.bt9.trace.gz	156	84.5	74.39	41.828	61.0497	209999900	29821956	370188	29451768	2260737	10.765419	NA	NA	NA	NA	NA	NA	SHORT_SERVER-67	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-68.bt9.trace.res	../traces/SHORT_SERVER-68.bt9.trace.gz	1	0.1	3.36	2.56	2.4397	209999900	43735630	195074	43540556	111278	0.529895	2.541533	NA	NA	NA	NA	NA	SHORT_SERVER-68	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-69.bt9.trace.res	../traces/SHORT_SERVER-69.bt9.trace.gz	1	0.1	3.53	11.968	111.4122	209999900	40452309	2862828	37589481	6022377	28.677999	122.881267	NA	NA	NA	NA	NA	SHORT_SERVER-69	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-7.bt9.trace.res	../traces/SHORT_SERVER-7.bt9.trace.gz	156	157	116.15	100.189	46.4151	1235738921	310005170	96770020	213235150	15779798	12.769524	56.752233	63.126	64.11554	50.997503	NA	NA	SHORT_SERVER-7	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-70.bt9.trace.res	../traces/SHORT_SERVER-70.bt9.trace.gz	199	168.8	159.6	158.496	157.6616	209999900	32742867	2647823	30095044	4844596	23.069516	147.1335	NA	NA	NA	NA	NA	SHORT_SERVER-70	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-71.bt9.trace.res	../traces/SHORT_SERVER-71.bt9.trace.gz	1	0.1	3.76	5.347	27.5229	209999900	35231196	1308051	33923145	1680612	8.002918	48.7121	NA	NA	NA	NA	NA	SHORT_SERVER-71	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-72.bt9.trace.res	../traces/SHORT_SERVER-72.bt9.trace.gz	138	157.9	155.77	129.296	124.3238	209999900	33321440	1547873	31773567	4853567	23.112235	141.9249	NA	NA	NA	NA	NA	SHORT_SERVER-72	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-73.bt9.trace.res	../traces/SHORT_SERVER-73.bt9.trace.gz	167	173.5	169.06	167.141	121.6311	209999900	32480378	1709598	30770780	4577014	21.795315	143.30096700000001	NA	NA	NA	NA	NA	SHORT_SERVER-73	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-74.bt9.trace.res	../traces/SHORT_SERVER-74.bt9.trace.gz	171	125.6	165.46	178.226	107.9931	209999900	31881201	1766773	30114428	1815377	8.644656	56.442733	NA	NA	NA	NA	NA	SHORT_SERVER-74	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-75.bt9.trace.res	../traces/SHORT_SERVER-75.bt9.trace.gz	9	7.8	11.7	37.798	61.1074	209999900	30810742	1916104	28894638	2696649	12.841192	88.546467	NA	NA	NA	NA	NA	SHORT_SERVER-75	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-76.bt9.trace.res	../traces/SHORT_SERVER-76.bt9.trace.gz	62	66.3	41.95	25.125	71.1655	209999900	24963574	1981631	22981943	2102968	10.014138	NA	NA	NA	NA	NA	NA	SHORT_SERVER-76	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-77.bt9.trace.res	../traces/SHORT_SERVER-77.bt9.trace.gz	104	27.5	26.35	145.078	93.27	209999900	30459218	1674189	28785029	2669967	12.714135	88.041333	NA	NA	NA	NA	NA	SHORT_SERVER-77	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-78.bt9.trace.res	../traces/SHORT_SERVER-78.bt9.trace.gz	73	26.5	29.64	34.743	24.5637	209999900	31995950	1286318	30709632	1151315	5.482455	38.0562	NA	NA	NA	NA	NA	SHORT_SERVER-78	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-79.bt9.trace.res	../traces/SHORT_SERVER-79.bt9.trace.gz	1	151.4	107.31	139.829	65.3573	209999900	26835521	1353310	25482211	1735853	8.265971	NA	NA	NA	NA	NA	NA	SHORT_SERVER-79	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-8.bt9.trace.res	../traces/SHORT_SERVER-8.bt9.trace.gz	156	132.7	152.78	102.646	98.1321	611745116	141014493	17698602	123315891	21354550	34.907594	124.004933	138.293667	147.1322	NA	NA	NA	SHORT_SERVER-8	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-80.bt9.trace.res	../traces/SHORT_SERVER-80.bt9.trace.gz	106	108.8	107.5	147.985	78.6458	209999900	41791201	2479210	39311991	1765828	8.408709	47.2688	NA	NA	NA	NA	NA	SHORT_SERVER-80	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-81.bt9.trace.res	../traces/SHORT_SERVER-81.bt9.trace.gz	101	27.6	21.03	9.081	3.4172	209999900	40933778	649829	40283949	1002200	4.772383	9.290333	NA	NA	NA	NA	NA	SHORT_SERVER-81	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-82.bt9.trace.res	../traces/SHORT_SERVER-82.bt9.trace.gz	212	201.9	202.59	199.042	136.5175	209999900	33493596	763311	32730285	5359879	25.523245	157.016667	NA	NA	NA	NA	NA	SHORT_SERVER-82	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-83.bt9.trace.res	../traces/SHORT_SERVER-83.bt9.trace.gz	138	181.1	162.21	149.025	26.0681	209999900	31401500	513318	30888182	657858	3.132659	21.8169	NA	NA	NA	NA	NA	SHORT_SERVER-83	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-84.bt9.trace.res	../traces/SHORT_SERVER-84.bt9.trace.gz	182	191.4	102.54	153.498	111.064	209999900	27290960	2071062	25219898	3124279	14.877526	NA	NA	NA	NA	NA	NA	SHORT_SERVER-84	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-85.bt9.trace.res	../traces/SHORT_SERVER-85.bt9.trace.gz	11	14.7	35.47	39.626	157.6835	209999900	27201595	2350372	24851223	4227297	20.129995	NA	NA	NA	NA	NA	NA	SHORT_SERVER-85	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-86.bt9.trace.res	../traces/SHORT_SERVER-86.bt9.trace.gz	70	147.3	122.73	165.029	166.3471	209999900	33018511	4608732	28409779	4268408	20.325762	130.552967	NA	NA	NA	NA	NA	SHORT_SERVER-86	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-87.bt9.trace.res	../traces/SHORT_SERVER-87.bt9.trace.gz	158	153.4	164.92	163.683	138.2448	209999900	42708721	7409712	35299009	5489294	26.139508	124.504467	NA	NA	NA	NA	NA	SHORT_SERVER-87	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-88.bt9.trace.res	../traces/SHORT_SERVER-88.bt9.trace.gz	209	171.2	161.63	151.246	136.2126	209999900	47523776	5676362	41847414	8576445	40.840234	160.7853	NA	NA	NA	NA	NA	SHORT_SERVER-88	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-89.bt9.trace.res	../traces/SHORT_SERVER-89.bt9.trace.gz	69	72	74.56	95.203	144.1232	209999900	42783731	8161674	34622057	6349480	30.235633	147.535233	NA	NA	NA	NA	NA	SHORT_SERVER-89	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-9.bt9.trace.res	../traces/SHORT_SERVER-9.bt9.trace.gz	229	205.1	196.02	190.787	192.6297	209999900	13421374	1709774	11711600	2585911	12.313868	NA	NA	NA	NA	NA	NA	SHORT_SERVER-9	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-90.bt9.trace.res	../traces/SHORT_SERVER-90.bt9.trace.gz	165	159.9	163.61	181.486	178.2901	209999900	45054861	6982721	38072140	8031640	38.245923	180.9377	NA	NA	NA	NA	NA	SHORT_SERVER-90	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-91.bt9.trace.res	../traces/SHORT_SERVER-91.bt9.trace.gz	229	139.8	135.05	179.925	163.3193	209999900	46677929	7932223	38745706	7855501	37.407165	163.367933	NA	NA	NA	NA	NA	SHORT_SERVER-91	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-92.bt9.trace.res	../traces/SHORT_SERVER-92.bt9.trace.gz	50	84.4	93.32	169.677	174.1468	209999900	42130129	5434200	36695929	7467786	35.560903	176.962867	NA	NA	NA	NA	NA	SHORT_SERVER-92	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-93.bt9.trace.res	../traces/SHORT_SERVER-93.bt9.trace.gz	43	89.9	83.68	121.288	155.7933	209999900	45119641	8404151	36715490	6732180	32.058015	144.266133	NA	NA	NA	NA	NA	SHORT_SERVER-93	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-94.bt9.trace.res	../traces/SHORT_SERVER-94.bt9.trace.gz	35	72.7	108.87	123.295	117.3404	209999900	51586312	4173441	47412871	5768860	27.470775	112.569933	NA	NA	NA	NA	NA	SHORT_SERVER-94	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-95.bt9.trace.res	../traces/SHORT_SERVER-95.bt9.trace.gz	150	141.5	137.16	85.774	124.5821	209999900	52840097	2309889	50530208	3929320	18.711057	84.663233	NA	NA	NA	NA	NA	SHORT_SERVER-95	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-96.bt9.trace.res	../traces/SHORT_SERVER-96.bt9.trace.gz	248	193.1	171.36	173.01	173.9954	209999900	44869413	6775783	38093630	8366036	39.838286	180.664	NA	NA	NA	NA	NA	SHORT_SERVER-96	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-97.bt9.trace.res	../traces/SHORT_SERVER-97.bt9.trace.gz	281	222.7	158.05	155.876	151.7572	209999900	44246102	8065124	36180978	6750733	32.146363	151.9485	NA	NA	NA	NA	NA	SHORT_SERVER-97	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-98.bt9.trace.res	../traces/SHORT_SERVER-98.bt9.trace.gz	140	104.8	104.9	151.506	155.5831	209999900	47457355	7391388	40065967	7887425	37.559185	168.9143	NA	NA	NA	NA	NA	SHORT_SERVER-98	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit6-speed18/SHORT_SERVER-99.bt9.trace.res	../traces/SHORT_SERVER-99.bt9.trace.gz	176	159.7	157.94	168.949	173.3066	209999900	45337120	7783393	37553727	7362726	35.060617	167.0599	NA	NA	NA	NA	NA	SHORT_SERVER-99	SHORT_SERVER	4	6	6	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-1.bt9.trace.res	../traces/LONG_MOBILE-1.bt9.trace.gz	94	84.9	114.04	113.502	113.6434	642168792	29269647	54105	29215542	3323685	5.175719	NA	NA	NA	NA	NA	NA	LONG_MOBILE-1	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-11.bt9.trace.res	../traces/LONG_MOBILE-11.bt9.trace.gz	264	152.7	134.96	120.1	112.5592	1207440258	325563619	94204876	231358743	17868546	14.7987	99.697367	73.502683	63.45015	54.552897	NA	NA	LONG_MOBILE-11	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-12.bt9.trace.res	../traces/LONG_MOBILE-12.bt9.trace.gz	264	152.6	135.67	119.168	112.1862	1688784689	436394748	112850745	323544003	52560898	31.123505	107.387833	114.274883	117.38484	120.281773	NA	NA	LONG_MOBILE-12	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-13.bt9.trace.res	../traces/LONG_MOBILE-13.bt9.trace.gz	52	32.8	42.74	39.916	NA	1899254569	9074602	47369	9027233	367813	0.193662	NA	NA	NA	NA	NA	NA	LONG_MOBILE-13	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-14.bt9.trace.res	../traces/LONG_MOBILE-14.bt9.trace.gz	87	34.4	3.44	104.688	126.6981	996258435	231568519	34825181	196743338	29845909	29.957999	128.2459	128.662433	128.8161	NA	NA	NA	LONG_MOBILE-14	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-15.bt9.trace.res	../traces/LONG_MOBILE-15.bt9.trace.gz	88	34.2	4.25	1.354	0.8117	1540382230	341525363	44793411	296731952	500043	0.324623	0.8077	0.8057	0.82065	1.215493	NA	NA	LONG_MOBILE-15	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-16.bt9.trace.res	../traces/LONG_MOBILE-16.bt9.trace.gz	95	130.9	120.77	108.134	103.8619	1658101133	97906477	27848166	70058311	9936906	5.992943	103.7299	103.286533	NA	NA	NA	NA	LONG_MOBILE-16	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-17.bt9.trace.res	../traces/LONG_MOBILE-17.bt9.trace.gz	95	130.9	126.92	93.101	97.3402	3084656168	117925615	25271073	92654542	10433842	3.382498	96.603967	94.074917	89.04956	NA	NA	NA	LONG_MOBILE-17	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-18.bt9.trace.res	../traces/LONG_MOBILE-18.bt9.trace.gz	88	97.4	22.52	44.448	131.8976	1594582569	86784978	19134527	67650451	12935924	8.11242	145.514133	148.619117	NA	NA	NA	NA	LONG_MOBILE-18	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-19.bt9.trace.res	../traces/LONG_MOBILE-19.bt9.trace.gz	131	70.7	10.24	1.331	3.0293	1980734565	97764489	5647082	92117407	695716	0.351241	4.3312	5.1161	NA	NA	NA	NA	LONG_MOBILE-19	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-2.bt9.trace.res	../traces/LONG_MOBILE-2.bt9.trace.gz	40	4	55.76	24.751	22.162	1271560006	112993125	1404676	111588449	2593979	2.039997	23.431267	22.912133	22.88141	NA	NA	NA	LONG_MOBILE-2	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-3.bt9.trace.res	../traces/LONG_MOBILE-3.bt9.trace.gz	248	169.3	136.9	115.892	88.0561	1283893069	163272689	26253683	137019006	14567564	11.3464	90.6439	89.611333	90.2561	NA	NA	NA	LONG_MOBILE-3	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-4.bt9.trace.res	../traces/LONG_MOBILE-4.bt9.trace.gz	235	33.2	5.35	2.012	1.6726	999999976	13881337	22884	13858453	23077	0.023077	NA	NA	NA	NA	NA	NA	LONG_MOBILE-4	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-5.bt9.trace.res	../traces/LONG_MOBILE-5.bt9.trace.gz	230	60.6	22.84	22.113	NA	1000000000	4038314	2489985	1548329	57003	0.057003	NA	NA	NA	NA	NA	NA	LONG_MOBILE-5	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-6.bt9.trace.res	../traces/LONG_MOBILE-6.bt9.trace.gz	235	32.3	4.54	68.587	108.5809	514635404	71815794	14786976	57028818	8198167	15.930049	112.618367	113.208667	NA	NA	NA	NA	LONG_MOBILE-6	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-7.bt9.trace.res	../traces/LONG_MOBILE-7.bt9.trace.gz	227	86.4	92.85	100.78	72.9088	599758591	102414543	6556201	95858342	7153588	11.927446	71.631867	70.368517	70.01501	NA	NA	NA	LONG_MOBILE-7	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-8.bt9.trace.res	../traces/LONG_MOBILE-8.bt9.trace.gz	48	4.8	1.17	0.267	0.5213	5789354553	811360113	426874521	384485592	1000252	0.172774	0.724033	0.77415	0.80018	0.868203	0.978427	NA	LONG_MOBILE-8	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_MOBILE-9.bt9.trace.res	../traces/LONG_MOBILE-9.bt9.trace.gz	15	14.6	15.24	15.973	25.0359	990358237	269658601	2588186	267070415	6478009	6.541077	24.7523	23.782717	23.75554	NA	NA	NA	LONG_MOBILE-9	LONG_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_SERVER-1.bt9.trace.res	../traces/LONG_SERVER-1.bt9.trace.gz	232	96.1	99.15	129.42	130.0973	871444047	149246445	48581498	100664947	20742807	23.802798	133.829433	142.507017	140.85825	NA	NA	NA	LONG_SERVER-1	LONG_SERVER	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_SERVER-2.bt9.trace.res	../traces/LONG_SERVER-2.bt9.trace.gz	222	70.7	172.22	175.535	162.4071	1578129863	419762285	19648824	400113461	10420806	6.603263	147.712833	74.772	65.25558	32.87089	NA	NA	LONG_SERVER-2	LONG_SERVER	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_SERVER-3.bt9.trace.res	../traces/LONG_SERVER-3.bt9.trace.gz	150	163.1	148.41	99.426	27.4373	1427677542	392361077	111322650	281038427	32833423	22.997786	91.169367	72.7017	79.55451	82.759083	NA	NA	LONG_SERVER-3	LONG_SERVER	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/LONG_SERVER-4.bt9.trace.res	../traces/LONG_SERVER-4.bt9.trace.gz	169	169.3	147.55	84.897	85.115	804129334	187260936	71902747	115358189	18581628	23.10776	104.783267	98.28015	103.67373	NA	NA	NA	LONG_SERVER-4	LONG_SERVER	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-1.bt9.trace.res	../traces/SHORT_MOBILE-1.bt9.trace.gz	184	62.6	75.01	105.441	108.3302	148974179	16662268	4744842	11917426	1827314	12.265978	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-1	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-10.bt9.trace.res	../traces/SHORT_MOBILE-10.bt9.trace.gz	174	42.3	84.09	53.854	52.6155	309468326	21751583	1076746	20674837	1122307	3.626565	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-10	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-11.bt9.trace.res	../traces/SHORT_MOBILE-11.bt9.trace.gz	251	67.7	8.06	1.169	NA	100354118	2456987	4390	2452597	2358	0.023497	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-11	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-12.bt9.trace.res	../traces/SHORT_MOBILE-12.bt9.trace.gz	251	39	4.92	1.109	NA	113837138	3681236	4584	3676652	2310	0.020292	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-12	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-13.bt9.trace.res	../traces/SHORT_MOBILE-13.bt9.trace.gz	251	77.8	7.78	1.345	NA	104905199	4205459	4837	4200622	2590	0.024689	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-13	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-14.bt9.trace.res	../traces/SHORT_MOBILE-14.bt9.trace.gz	235	71.2	57.58	54.273	53.688	1000000000	38684342	2221649	36462693	2047251	2.047251	53.823967	NA	NA	NA	NA	NA	SHORT_MOBILE-14	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-15.bt9.trace.res	../traces/SHORT_MOBILE-15.bt9.trace.gz	236	49.3	20.65	17.832	20.8143	1000000000	200505887	22069	200483818	4333536	4.333536	22.0919	21.667	21.37447	NA	NA	NA	SHORT_MOBILE-15	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-16.bt9.trace.res	../traces/SHORT_MOBILE-16.bt9.trace.gz	221	99.8	96.15	84.725	85.7583	536505108	81720684	34698878	47021806	6641519	12.379228	85.663867	82.207017	NA	NA	NA	NA	SHORT_MOBILE-16	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-17.bt9.trace.res	../traces/SHORT_MOBILE-17.bt9.trace.gz	215	39.7	8.68	1.998	NA	1000000000	7018378	1957256	5061122	9074	0.009074	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-17	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-18.bt9.trace.res	../traces/SHORT_MOBILE-18.bt9.trace.gz	1	1.4	2.34	2.602	2.0603	993336489	213632603	1628241	212004362	483443	0.486686	1.817267	2.076333	2.33407	NA	NA	NA	SHORT_MOBILE-18	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-19.bt9.trace.res	../traces/SHORT_MOBILE-19.bt9.trace.gz	193	150.1	88.73	53.459	NA	78221020	2111601	9159	2102442	109679	1.402168	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-19	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-2.bt9.trace.res	../traces/SHORT_MOBILE-2.bt9.trace.gz	177	84.1	85.31	188.522	199.0455	344783366	54336215	3180019	51156196	10847250	31.46106	199.6059	NA	NA	NA	NA	NA	SHORT_MOBILE-2	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-20.bt9.trace.res	../traces/SHORT_MOBILE-20.bt9.trace.gz	257	140.2	134.53	146.063	120.4339	383113832	92280401	40880141	51400260	14096256	36.79391	132.121767	153.528583	NA	NA	NA	NA	SHORT_MOBILE-20	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-21.bt9.trace.res	../traces/SHORT_MOBILE-21.bt9.trace.gz	259	148.8	141.29	135.758	113.9701	2163787881	551117375	245304980	305812395	90582618	41.862984	119.54	144.21715	155.06222	163.511657	NA	NA	SHORT_MOBILE-21	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-23.bt9.trace.res	../traces/SHORT_MOBILE-23.bt9.trace.gz	265	151.7	134.39	120.103	125.821	3629750101	1000480336	446276088	554204248	114837953	31.637978	124.1364	118.29695	117.07255	115.798277	115.077168	114.762819	SHORT_MOBILE-23	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-24.bt9.trace.res	../traces/SHORT_MOBILE-24.bt9.trace.gz	1	0.1	0.08	NA	NA	100106755	770140	0	770140	48	4.79e-4	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-24	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-25.bt9.trace.res	../traces/SHORT_MOBILE-25.bt9.trace.gz	2	0.2	0.08	0.063	NA	99206158	2834777	0	2834777	174	0.001754	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-25	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-26.bt9.trace.res	../traces/SHORT_MOBILE-26.bt9.trace.gz	3	0.3	0.03	0.005	0.0023	2883605006	262150501	131075000	131075501	505	1.75e-4	0.002033	0.001967	0.00194	NA	NA	NA	SHORT_MOBILE-26	SHORT_MOBILE	4	6	8	18
./hashedperceptron/tableCount4-logTableSize6-weightBit8-speed18/SHORT_MOBILE-27.bt9.trace.res	../traces/SHORT_MOBILE-27.bt9.trace.gz	192	NA	NA	NA	NA	220814	4004	303	3701	909	4.116587	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-27	SHORT_MOBILE	4	6	8	18
