filename	TRACE	MPKBr_1K	MPKBr_10K	MPKBr_100K	MPKBr_1M	MPKBr_10M	NUM_INSTRUCTIONS	NUM_BR	NUM_UNCOND_BR	NUM_CONDITIONAL_BR	NUM_MISPREDICTIONS	MISPRED_PER_1K_INST	MPKBr_30M	MPKBr_60M	MPKBr_100M	MPKBr_300M	MPKBr_600M	MPKBr_1B	trace	trace_category	historyLength	logPhtSize	ghr
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-120.bt9.trace.res	../traces/SHORT_SERVER-120.bt9.trace.gz	525	358.4	248.02	204.102	200.9971	209999900	36340527	3122595	33217932	7341940	34.961636	201.6479	NA	NA	NA	NA	NA	SHORT_SERVER-120	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-121.bt9.trace.res	../traces/SHORT_SERVER-121.bt9.trace.gz	178	56.8	60	64.869	55.3477	209999900	18382127	5410472	12971655	945595	4.502835	NA	NA	NA	NA	NA	NA	SHORT_SERVER-121	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-122.bt9.trace.res	../traces/SHORT_SERVER-122.bt9.trace.gz	79	102.7	94.51	47.991	58.5897	209999900	20012811	5816090	14196721	1083353	5.158826	NA	NA	NA	NA	NA	NA	SHORT_SERVER-122	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-123.bt9.trace.res	../traces/SHORT_SERVER-123.bt9.trace.gz	163	83.1	51.4	40.871	44.2683	209999900	16717997	5538045	11179952	749723	3.570111	NA	NA	NA	NA	NA	NA	SHORT_SERVER-123	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-124.bt9.trace.res	../traces/SHORT_SERVER-124.bt9.trace.gz	180	29.1	13.11	11.766	NA	209999900	8722586	324487	8398099	106114	0.505305	NA	NA	NA	NA	NA	NA	SHORT_SERVER-124	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-125.bt9.trace.res	../traces/SHORT_SERVER-125.bt9.trace.gz	78	58.6	13.96	22.155	NA	209999900	9616504	411513	9204991	211996	1.009505	NA	NA	NA	NA	NA	NA	SHORT_SERVER-125	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-126.bt9.trace.res	../traces/SHORT_SERVER-126.bt9.trace.gz	50	64.1	47.03	42.058	30.7929	209999900	48373414	886118	47487296	1587181	7.558008	29.072733	NA	NA	NA	NA	NA	SHORT_SERVER-126	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-127.bt9.trace.res	../traces/SHORT_SERVER-127.bt9.trace.gz	260	102	92.75	84.151	53.735	209999900	47621306	935999	46685307	2274634	10.831596	54.1728	NA	NA	NA	NA	NA	SHORT_SERVER-127	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-128.bt9.trace.res	../traces/SHORT_SERVER-128.bt9.trace.gz	372	137.1	111.29	92.96	84.3364	209999900	52002908	3180729	48822179	4312948	20.537857	80.9197	NA	NA	NA	NA	NA	SHORT_SERVER-128	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-129.bt9.trace.res	../traces/SHORT_SERVER-129.bt9.trace.gz	100	59.9	68.82	103.632	103.6144	209999900	50749907	3833208	46916699	5309378	25.282764	103.877967	NA	NA	NA	NA	NA	SHORT_SERVER-129	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-13.bt9.trace.res	../traces/SHORT_SERVER-13.bt9.trace.gz	4	19.2	11.94	10.119	NA	209999900	3877075	308661	3568414	43769	0.208424	NA	NA	NA	NA	NA	NA	SHORT_SERVER-13	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-130.bt9.trace.res	../traces/SHORT_SERVER-130.bt9.trace.gz	227	194.3	219.48	181.047	171.5187	209999900	25154936	450486	24704450	4396359	20.935053	NA	NA	NA	NA	NA	NA	SHORT_SERVER-130	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-131.bt9.trace.res	../traces/SHORT_SERVER-131.bt9.trace.gz	221	120.1	85.36	81.557	78.6538	209999900	55489275	682012	54807263	4271705	20.341462	77.536933	NA	NA	NA	NA	NA	SHORT_SERVER-131	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-132.bt9.trace.res	../traces/SHORT_SERVER-132.bt9.trace.gz	527	243.5	75.05	58.639	57.5693	209999900	48604002	9590749	39013253	2742756	13.060749	56.5571	NA	NA	NA	NA	NA	SHORT_SERVER-132	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-133.bt9.trace.res	../traces/SHORT_SERVER-133.bt9.trace.gz	124	69.3	54.65	31.465	45.5559	209999900	44724072	9217482	35506590	2725647	12.979278	60.5906	NA	NA	NA	NA	NA	SHORT_SERVER-133	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-134.bt9.trace.res	../traces/SHORT_SERVER-134.bt9.trace.gz	277	60.5	23.57	15.258	9.5517	209999900	50313372	6901134	43412238	430876	2.051791	8.7312	NA	NA	NA	NA	NA	SHORT_SERVER-134	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-135.bt9.trace.res	../traces/SHORT_SERVER-135.bt9.trace.gz	327	72.3	24.94	38.045	45.4244	209999900	44375701	8377793	35997908	2023589	9.636143	44.3838	NA	NA	NA	NA	NA	SHORT_SERVER-135	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-136.bt9.trace.res	../traces/SHORT_SERVER-136.bt9.trace.gz	204	34.4	12.03	9.282	8.4713	209999900	49648511	6657671	42990840	595132	2.833963	10.5855	NA	NA	NA	NA	NA	SHORT_SERVER-136	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-137.bt9.trace.res	../traces/SHORT_SERVER-137.bt9.trace.gz	485	308.3	193.44	171.114	180.6153	209999900	37295952	5520020	31775932	6687173	31.843696	179.381	NA	NA	NA	NA	NA	SHORT_SERVER-137	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-138.bt9.trace.res	../traces/SHORT_SERVER-138.bt9.trace.gz	181	44.1	19.07	11.785	19.6866	209999900	54704376	5496264	49208112	1146890	5.461384	27.596067	NA	NA	NA	NA	NA	SHORT_SERVER-138	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-139.bt9.trace.res	../traces/SHORT_SERVER-139.bt9.trace.gz	147	173.5	117.41	35.295	19.3891	455262770	111389877	53874028	57515849	1508618	3.31373	14.683233	13.587317	13.60573	NA	NA	NA	SHORT_SERVER-139	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-14.bt9.trace.res	../traces/SHORT_SERVER-14.bt9.trace.gz	133	36	11.51	8.742	NA	209999900	3793270	313266	3480004	45625	0.217262	NA	NA	NA	NA	NA	NA	SHORT_SERVER-14	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-15.bt9.trace.res	../traces/SHORT_SERVER-15.bt9.trace.gz	229	52.8	54.22	19.179	NA	209999900	4172656	401060	3771596	48536	0.231124	NA	NA	NA	NA	NA	NA	SHORT_SERVER-15	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-16.bt9.trace.res	../traces/SHORT_SERVER-16.bt9.trace.gz	108	96.9	45.71	49.094	NA	69999900	9188780	494517	8694263	505385	7.219796	NA	NA	NA	NA	NA	NA	SHORT_SERVER-16	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-17.bt9.trace.res	../traces/SHORT_SERVER-17.bt9.trace.gz	39	23.1	29.74	26.313	26.5088	69999900	10162615	305984	9856631	269221	3.84602	NA	NA	NA	NA	NA	NA	SHORT_SERVER-17	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-18.bt9.trace.res	../traces/SHORT_SERVER-18.bt9.trace.gz	32	237.9	185.95	183.969	131.4104	69999900	11223877	1446241	9777636	1347878	19.255428	NA	NA	NA	NA	NA	NA	SHORT_SERVER-18	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-19.bt9.trace.res	../traces/SHORT_SERVER-19.bt9.trace.gz	18	18.3	27.95	22.91	22.0658	69999900	10142200	269935	9872265	223718	3.195976	NA	NA	NA	NA	NA	NA	SHORT_SERVER-19	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-2.bt9.trace.res	../traces/SHORT_SERVER-2.bt9.trace.gz	195	186	113	84.459	98.7719	449412053	78092054	29492675	48599379	7928161	17.641185	102.004033	101.3308	NA	NA	NA	NA	SHORT_SERVER-2	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-20.bt9.trace.res	../traces/SHORT_SERVER-20.bt9.trace.gz	144	30.4	26.88	25.204	NA	69999900	6871835	368010	6503825	359879	5.141136	NA	NA	NA	NA	NA	NA	SHORT_SERVER-20	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-21.bt9.trace.res	../traces/SHORT_SERVER-21.bt9.trace.gz	391	242.9	207.17	198.182	NA	69999900	6794381	652034	6142347	1294672	18.495341	NA	NA	NA	NA	NA	NA	SHORT_SERVER-21	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-22.bt9.trace.res	../traces/SHORT_SERVER-22.bt9.trace.gz	90	76.8	69.5	73.713	NA	69999900	4517065	301062	4216003	303795	4.339935	NA	NA	NA	NA	NA	NA	SHORT_SERVER-22	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-23.bt9.trace.res	../traces/SHORT_SERVER-23.bt9.trace.gz	79	30.6	7.75	4.546	NA	69999900	9592369	1388848	8203521	1237812	17.683054	NA	NA	NA	NA	NA	NA	SHORT_SERVER-23	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-24.bt9.trace.res	../traces/SHORT_SERVER-24.bt9.trace.gz	231	78.4	51.56	58.135	NA	69999900	8069559	294990	7774569	416719	5.953137	NA	NA	NA	NA	NA	NA	SHORT_SERVER-24	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-25.bt9.trace.res	../traces/SHORT_SERVER-25.bt9.trace.gz	341	309.2	200.46	180.723	169.0291	69999900	12581329	2586441	9994888	2150651	30.72363	NA	NA	NA	NA	NA	NA	SHORT_SERVER-25	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-26.bt9.trace.res	../traces/SHORT_SERVER-26.bt9.trace.gz	229	65.4	42.08	51.586	49.8739	69999900	10203019	337597	9865422	505164	7.216639	NA	NA	NA	NA	NA	NA	SHORT_SERVER-26	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-27.bt9.trace.res	../traces/SHORT_SERVER-27.bt9.trace.gz	50	58.8	46.01	168.896	NA	69999900	9287087	710016	8577071	1503739	21.482016	NA	NA	NA	NA	NA	NA	SHORT_SERVER-27	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-28.bt9.trace.res	../traces/SHORT_SERVER-28.bt9.trace.gz	446	237.9	158.65	148.013	NA	69999900	8747086	2631256	6115830	1280816	18.297398	NA	NA	NA	NA	NA	NA	SHORT_SERVER-28	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-29.bt9.trace.res	../traces/SHORT_SERVER-29.bt9.trace.gz	244	90.7	58.31	66.761	59.8135	210000000	46474349	5147069	41327280	2643525	12.588214	58.0424	NA	NA	NA	NA	NA	SHORT_SERVER-29	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-3.bt9.trace.res	../traces/SHORT_SERVER-3.bt9.trace.gz	381	103.1	171.27	147.208	108.1253	1578129863	419762285	19648824	400113461	6322935	4.0066	88.119033	44.515117	39.51961	20.147407	NA	NA	SHORT_SERVER-3	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-30.bt9.trace.res	../traces/SHORT_SERVER-30.bt9.trace.gz	480	212	122.77	70.346	92.0317	210000000	46004948	9463794	36541154	4203535	20.016833	98.459	NA	NA	NA	NA	NA	SHORT_SERVER-30	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-31.bt9.trace.res	../traces/SHORT_SERVER-31.bt9.trace.gz	445	160.7	110.48	99.434	93.4598	210000000	19863256	3564592	16298664	1862565	8.869357	NA	NA	NA	NA	NA	NA	SHORT_SERVER-31	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-32.bt9.trace.res	../traces/SHORT_SERVER-32.bt9.trace.gz	478	289.3	167.8	115.723	105.701	69999900	14306156	1858158	12447998	1538673	21.981074	NA	NA	NA	NA	NA	NA	SHORT_SERVER-32	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-33.bt9.trace.res	../traces/SHORT_SERVER-33.bt9.trace.gz	544	193.5	133.43	88.767	116.774	209999900	43955353	8026216	35929137	5911512	28.150071	119.697533	NA	NA	NA	NA	NA	SHORT_SERVER-33	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-34.bt9.trace.res	../traces/SHORT_SERVER-34.bt9.trace.gz	0	248.5	156.22	163.189	159.0197	209999900	39298769	6937801	32360968	6075411	28.930542	154.6652	NA	NA	NA	NA	NA	SHORT_SERVER-34	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-35.bt9.trace.res	../traces/SHORT_SERVER-35.bt9.trace.gz	68	44.2	108.18	123.607	123.2419	209999900	35774665	3672094	32102571	4253229	20.253481	118.957267	NA	NA	NA	NA	NA	SHORT_SERVER-35	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-36.bt9.trace.res	../traces/SHORT_SERVER-36.bt9.trace.gz	400	299.8	149.43	193.588	196.3548	69999900	16484087	1003421	15480666	3244380	46.348352	NA	NA	NA	NA	NA	NA	SHORT_SERVER-36	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-37.bt9.trace.res	../traces/SHORT_SERVER-37.bt9.trace.gz	217	100	79.28	76.177	75.6978	69999900	18387558	137752	18249806	1393763	19.910928	NA	NA	NA	NA	NA	NA	SHORT_SERVER-37	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-38.bt9.trace.res	../traces/SHORT_SERVER-38.bt9.trace.gz	376	270.3	47.32	84.169	89.35	69999900	17270014	431248	16838766	1559536	22.279118	NA	NA	NA	NA	NA	NA	SHORT_SERVER-38	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-39.bt9.trace.res	../traces/SHORT_SERVER-39.bt9.trace.gz	138	24.3	69.57	62.243	45.8058	69999900	16651735	106940	16544795	736817	10.525972	NA	NA	NA	NA	NA	NA	SHORT_SERVER-39	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-4.bt9.trace.res	../traces/SHORT_SERVER-4.bt9.trace.gz	67	166.6	62.35	66.271	57.3298	1978831966	378517087	86886271	291630816	19608542	9.90915	56.665367	52.96885	50.66027	54.447453	NA	NA	SHORT_SERVER-4	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-40.bt9.trace.res	../traces/SHORT_SERVER-40.bt9.trace.gz	308	123.2	54.86	54.143	55.2353	69999900	17775282	1159517	16615765	1011587	14.451264	NA	NA	NA	NA	NA	NA	SHORT_SERVER-40	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-41.bt9.trace.res	../traces/SHORT_SERVER-41.bt9.trace.gz	245	177.7	175.61	161.775	156.9635	69999900	16839522	1210522	15629000	2645196	37.788568	NA	NA	NA	NA	NA	NA	SHORT_SERVER-41	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-42.bt9.trace.res	../traces/SHORT_SERVER-42.bt9.trace.gz	76	47.6	75.24	72.52	91.1435	209999900	43507507	7102083	36405424	2884061	13.73363	62.475267	NA	NA	NA	NA	NA	SHORT_SERVER-42	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-43.bt9.trace.res	../traces/SHORT_SERVER-43.bt9.trace.gz	321	129.7	91.49	83.845	91.4511	209999900	41996836	7941436	34055400	3827567	18.226518	93.2319	NA	NA	NA	NA	NA	SHORT_SERVER-43	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-44.bt9.trace.res	../traces/SHORT_SERVER-44.bt9.trace.gz	252	91.5	77.08	61.724	61.4552	209999900	44828530	7434794	37393736	3678249	17.51548	72.531867	NA	NA	NA	NA	NA	SHORT_SERVER-44	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-45.bt9.trace.res	../traces/SHORT_SERVER-45.bt9.trace.gz	350	286.4	122.46	103.26	88.1678	209999900	41497912	8049649	33448263	4065201	19.358109	98.175733	NA	NA	NA	NA	NA	SHORT_SERVER-45	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-46.bt9.trace.res	../traces/SHORT_SERVER-46.bt9.trace.gz	343	149.9	102.45	85.277	77.5926	209999900	45659583	7322983	38336600	3629625	17.283937	81.010867	NA	NA	NA	NA	NA	SHORT_SERVER-46	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-47.bt9.trace.res	../traces/SHORT_SERVER-47.bt9.trace.gz	481	258.8	170.63	164.062	161.3967	209999900	28702711	3352015	25350696	4639650	22.093582	NA	NA	NA	NA	NA	NA	SHORT_SERVER-47	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-48.bt9.trace.res	../traces/SHORT_SERVER-48.bt9.trace.gz	546	303.4	182.46	169.098	165.9887	69999900	10565344	784090	9781254	1746341	24.947764	NA	NA	NA	NA	NA	NA	SHORT_SERVER-48	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-49.bt9.trace.res	../traces/SHORT_SERVER-49.bt9.trace.gz	294	227.4	192.47	179.606	181.1631	209999900	49965310	322690	49642620	8709118	41.47201	175.085433	NA	NA	NA	NA	NA	SHORT_SERVER-49	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-5.bt9.trace.res	../traces/SHORT_SERVER-5.bt9.trace.gz	258	229.2	94.64	57.046	52.6937	1170531026	196655624	54782910	141872714	12577637	10.74524	51.852133	52.717867	56.77685	NA	NA	NA	SHORT_SERVER-5	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-50.bt9.trace.res	../traces/SHORT_SERVER-50.bt9.trace.gz	289	138	122.86	121.36	123.1863	209999900	30118455	412153	29706302	3629915	17.285318	120.5386	NA	NA	NA	NA	NA	SHORT_SERVER-50	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-51.bt9.trace.res	../traces/SHORT_SERVER-51.bt9.trace.gz	315	172.2	143.82	123.629	136.4447	209999900	39593513	2536310	37057203	5395315	25.691988	136.365667	NA	NA	NA	NA	NA	SHORT_SERVER-51	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-52.bt9.trace.res	../traces/SHORT_SERVER-52.bt9.trace.gz	187	132.8	119.41	110.637	112.9033	209999900	40849828	2258357	38591471	4610690	21.955677	113.4858	NA	NA	NA	NA	NA	SHORT_SERVER-52	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-53.bt9.trace.res	../traces/SHORT_SERVER-53.bt9.trace.gz	427	314.1	270.85	260.417	283.739	209999900	40411182	251536	40159646	11332617	53.964869	277.776133	NA	NA	NA	NA	NA	SHORT_SERVER-53	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-54.bt9.trace.res	../traces/SHORT_SERVER-54.bt9.trace.gz	317	84.9	47.05	39.41	106.0635	209999900	41806416	1370831	40435585	8861259	42.196492	186.842067	NA	NA	NA	NA	NA	SHORT_SERVER-54	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-55.bt9.trace.res	../traces/SHORT_SERVER-55.bt9.trace.gz	261	187	154.22	134.278	132.6205	209999900	30020494	428206	29592288	3883762	18.494114	129.375867	NA	NA	NA	NA	NA	SHORT_SERVER-55	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-56.bt9.trace.res	../traces/SHORT_SERVER-56.bt9.trace.gz	426	348.4	303.5	297.122	295.6083	209999900	42376583	218254	42158329	12568504	59.850048	295.821133	NA	NA	NA	NA	NA	SHORT_SERVER-56	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-57.bt9.trace.res	../traces/SHORT_SERVER-57.bt9.trace.gz	437	312.4	266.68	291.988	272.3748	209999900	40361498	255807	40105691	11236084	53.505187	278.631967	NA	NA	NA	NA	NA	SHORT_SERVER-57	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-58.bt9.trace.res	../traces/SHORT_SERVER-58.bt9.trace.gz	280	170.5	133.44	126.625	125.4096	209999900	39913865	2416732	37497133	5023225	23.92013	125.658567	NA	NA	NA	NA	NA	SHORT_SERVER-58	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-59.bt9.trace.res	../traces/SHORT_SERVER-59.bt9.trace.gz	303	161.4	118.75	147.359	139.4538	209999900	31916436	5033949	26882487	2881117	13.719611	92.756867	NA	NA	NA	NA	NA	SHORT_SERVER-59	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-6.bt9.trace.res	../traces/SHORT_SERVER-6.bt9.trace.gz	169	200.5	130.43	71.112	30.8181	651399373	121434382	12399915	109034467	1341768	2.059824	19.281	13.650417	11.49815	NA	NA	NA	SHORT_SERVER-6	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-60.bt9.trace.res	../traces/SHORT_SERVER-60.bt9.trace.gz	297	124.6	106.49	99.016	104.6624	209999900	30265576	497903	29767673	3187451	15.178345	105.175733	NA	NA	NA	NA	NA	SHORT_SERVER-60	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-61.bt9.trace.res	../traces/SHORT_SERVER-61.bt9.trace.gz	419	316.3	292.15	276.259	284.2657	209999900	40072820	1813459	38259361	6830193	32.524744	185.554433	NA	NA	NA	NA	NA	SHORT_SERVER-61	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-62.bt9.trace.res	../traces/SHORT_SERVER-62.bt9.trace.gz	243	179	159.05	151.682	150.8797	209999900	39620879	2769749	36851130	5889436	28.044947	148.9494	NA	NA	NA	NA	NA	SHORT_SERVER-62	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-63.bt9.trace.res	../traces/SHORT_SERVER-63.bt9.trace.gz	434	223.4	157.21	146.693	189.2155	209999900	44479917	3018309	41461608	7995421	38.073451	212.009667	NA	NA	NA	NA	NA	SHORT_SERVER-63	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-64.bt9.trace.res	../traces/SHORT_SERVER-64.bt9.trace.gz	207	339.2	251.52	214.211	113.3438	209999900	27637800	1170396	26467404	1767454	8.416452	NA	NA	NA	NA	NA	NA	SHORT_SERVER-64	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-65.bt9.trace.res	../traces/SHORT_SERVER-65.bt9.trace.gz	533	160.9	187.71	147.994	164.3497	209999900	30074020	2572168	27501852	4480055	21.333605	148.642033	NA	NA	NA	NA	NA	SHORT_SERVER-65	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-66.bt9.trace.res	../traces/SHORT_SERVER-66.bt9.trace.gz	299	193.2	150.6	144.38	146.7111	209999900	30580185	3098374	27481811	4127730	19.655867	134.759833	NA	NA	NA	NA	NA	SHORT_SERVER-66	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-67.bt9.trace.res	../traces/SHORT_SERVER-67.bt9.trace.gz	334	133.4	90.31	46.204	76.5984	209999900	29821956	370188	29451768	2498475	11.897506	NA	NA	NA	NA	NA	NA	SHORT_SERVER-67	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-68.bt9.trace.res	../traces/SHORT_SERVER-68.bt9.trace.gz	91	9.1	5.61	1.608	0.7937	209999900	43735630	195074	43540556	33611	0.160052	0.792667	NA	NA	NA	NA	NA	SHORT_SERVER-68	SHORT_SERVER	13	13	target history
